date,單位名稱,買進金額,賣出金額,買賣差額
20260827,自營商(自行買賣),"14,056,174,917","8,073,396,529","5,982,778,388"
20260827,自營商(避險),"33,909,829,060","24,857,431,278","9,052,397,782"
20260827,投信,"19,796,054,508","21,246,453,215","-1,450,398,707"
20260827,外資及陸資(不含外資自營商),"363,966,697,740","314,872,491,123","49,094,206,617"
20260827,外資自營商,0,0,0
20260827,合計,"431,728,756,225","369,049,772,145","62,678,984,080"
