date,單位名稱,買進金額,賣出金額,買賣差額
20260812,自營商(自行買賣),"8,696,270,920","7,641,675,826","1,054,595,094"
20260812,自營商(避險),"25,409,128,377","24,003,583,869","1,405,544,508"
20260812,投信,"17,374,366,535","14,150,298,802","3,224,067,733"
20260812,外資及陸資(不含外資自營商),"355,022,942,702","332,694,259,407","22,328,683,295"
20260812,外資自營商,0,0,0
20260812,合計,"406,502,708,534","378,489,817,904","28,012,890,630"
