date,單位名稱,買進金額,賣出金額,買賣差額
20260910,自營商(自行買賣),"7,226,895,582","10,787,585,248","-3,560,689,666"
20260910,自營商(避險),"20,678,439,089","30,881,405,159","-10,202,966,070"
20260910,投信,"16,668,270,225","13,317,376,468","3,350,893,757"
20260910,外資及陸資(不含外資自營商),"271,871,263,094","310,205,423,471","-38,334,160,377"
20260910,外資自營商,0,0,0
20260910,合計,"316,444,867,990","365,191,790,346","-48,746,922,356"
