date,單位名稱,買進金額,賣出金額,買賣差額
20260916,自營商(自行買賣),"7,994,739,619","11,619,915,312","-3,625,175,693"
20260916,自營商(避險),"24,526,511,771","33,875,274,961","-9,348,763,190"
20260916,投信,"26,951,043,005","16,305,407,239","10,645,635,766"
20260916,外資及陸資(不含外資自營商),"263,855,187,150","281,835,666,470","-17,980,479,320"
20260916,外資自營商,0,0,0
20260916,合計,"323,327,481,545","343,636,263,982","-20,308,782,437"
