date,單位名稱,買進金額,賣出金額,買賣差額
20260923,自營商(自行買賣),"8,920,826,668","6,695,464,499","2,225,362,169"
20260923,自營商(避險),"29,092,278,582","25,492,974,503","3,599,304,079"
20260923,投信,"17,491,414,005","22,250,850,951","-4,759,436,946"
20260923,外資及陸資(不含外資自營商),"345,568,210,100","308,254,846,462","37,313,363,638"
20260923,外資自營商,0,0,0
20260923,合計,"401,072,729,355","362,694,136,415","38,378,592,940"
