date,單位名稱,買進金額,賣出金額,買賣差額
20260908,自營商(自行買賣),"9,685,831,579","12,571,102,648","-2,885,271,069"
20260908,自營商(避險),"23,222,381,224","38,877,208,636","-15,654,827,412"
20260908,投信,"21,800,416,781","29,043,529,455","-7,243,112,674"
20260908,外資及陸資(不含外資自營商),"351,230,912,208","337,962,349,529","13,268,562,679"
20260908,外資自營商,0,0,0
20260908,合計,"405,939,541,792","418,454,190,268","-12,514,648,476"
