date,單位名稱,買進金額,賣出金額,買賣差額
20260814,自營商(自行買賣),"11,160,429,833","13,896,418,209","-2,735,988,376"
20260814,自營商(避險),"37,990,253,170","36,915,452,903","1,074,800,267"
20260814,投信,"29,633,900,919","21,661,301,037","7,972,599,882"
20260814,外資及陸資(不含外資自營商),"432,487,254,209","387,135,923,788","45,351,330,421"
20260814,外資自營商,0,0,0
20260814,合計,"511,271,838,131","459,609,095,937","51,662,742,194"
