date,單位名稱,買進金額,賣出金額,買賣差額
20260909,自營商(自行買賣),"8,571,710,420","9,789,724,808","-1,218,014,388"
20260909,自營商(避險),"23,138,622,260","23,804,462,012","-665,839,752"
20260909,投信,"17,176,137,747","15,091,625,146","2,084,512,601"
20260909,外資及陸資(不含外資自營商),"338,202,338,892","317,277,955,584","20,924,383,308"
20260909,外資自營商,0,0,0
20260909,合計,"387,088,809,319","365,963,767,550","21,125,041,769"
