date,單位名稱,買進金額,賣出金額,買賣差額
20260819,自營商(自行買賣),"10,944,626,536","14,906,819,592","-3,962,193,056"
20260819,自營商(避險),"26,983,704,753","40,139,804,199","-13,156,099,446"
20260819,投信,"20,276,229,916","36,877,173,315","-16,600,943,399"
20260819,外資及陸資(不含外資自營商),"349,684,933,557","391,324,377,517","-41,639,443,960"
20260819,外資自營商,0,0,0
20260819,合計,"407,889,494,762","483,248,174,623","-75,358,679,861"
