date,單位名稱,買進金額,賣出金額,買賣差額
20260904,自營商(自行買賣),"10,206,863,465","8,700,559,652","1,506,303,813"
20260904,自營商(避險),"28,556,071,254","23,692,313,823","4,863,757,431"
20260904,投信,"14,968,188,503","15,879,054,966","-910,866,463"
20260904,外資及陸資(不含外資自營商),"362,796,136,864","306,583,183,061","56,212,953,803"
20260904,外資自營商,0,0,0
20260904,合計,"416,527,260,086","354,855,111,502","61,672,148,584"
