date,單位名稱,買進金額,賣出金額,買賣差額
20260921,自營商(自行買賣),"17,816,551,071","6,668,566,920","11,147,984,151"
20260921,自營商(避險),"35,823,455,554","24,241,851,594","11,581,603,960"
20260921,投信,"28,173,621,989","23,577,582,444","4,596,039,545"
20260921,外資及陸資(不含外資自營商),"301,413,645,598","280,934,707,599","20,478,937,999"
20260921,外資自營商,0,0,0
20260921,合計,"383,227,274,212","335,422,708,557","47,804,565,655"
