date,單位名稱,買進金額,賣出金額,買賣差額
20260826,自營商(自行買賣),"10,813,437,746","6,074,926,258","4,738,511,488"
20260826,自營商(避險),"34,516,287,697","21,321,077,286","13,195,210,411"
20260826,投信,"21,650,028,566","18,284,220,039","3,365,808,527"
20260826,外資及陸資(不含外資自營商),"323,807,775,935","287,194,585,326","36,613,190,609"
20260826,外資自營商,0,0,0
20260826,合計,"390,787,529,944","332,874,808,909","57,912,721,035"
