date,單位名稱,買進金額,賣出金額,買賣差額
20260818,自營商(自行買賣),"8,093,888,080","10,266,982,257","-2,173,094,177"
20260818,自營商(避險),"25,794,569,952","41,228,618,276","-15,434,048,324"
20260818,投信,"41,073,706,700","37,246,569,093","3,827,137,607"
20260818,外資及陸資(不含外資自營商),"380,715,904,831","392,701,716,251","-11,985,811,420"
20260818,外資自營商,0,0,0
20260818,合計,"455,678,069,563","481,443,885,877","-25,765,816,314"
